2025-02-01 03:30:20:665 340 sec: 266 operations; 0.6 current ops/sec; est completion in 3 hours 27 minutes [SCAN: Count=6, Max=2437119, Min=831488, Avg=1547818.67, 90=2008063, 99=2437119, 99.9=2437119, 99.99=2437119] 
2025-02-01 03:30:30:665 350 sec: 277 operations; 1.1 current ops/sec; est completion in 3 hours 24 minutes [SCAN: Count=11, Max=2549759, Min=130240, Avg=934577.45, 90=2160639, 99=2549759, 99.9=2549759, 99.99=2549759] 
2025-02-01 03:30:40:665 360 sec: 286 operations; 0.9 current ops/sec; est completion in 3 hours 23 minutes [SCAN: Count=9, Max=2012159, Min=144128, Avg=1139818.67, 90=1880063, 99=2012159, 99.9=2012159, 99.99=2012159] 
2025-02-01 03:30:50:665 370 sec: 296 operations; 1 current ops/sec; est completion in 3 hours 22 minutes [SCAN: Count=10, Max=1786879, Min=86912, Avg=979804.8, 90=1643519, 99=1786879, 99.9=1786879, 99.99=1786879] 
2025-02-01 03:31:00:665 380 sec: 302 operations; 0.6 current ops/sec; est completion in 3 hours 23 minutes [SCAN: Count=6, Max=1972223, Min=733696, Avg=1482112, 90=1750015, 99=1972223, 99.9=1972223, 99.99=1972223] 
2025-02-01 03:31:10:665 390 sec: 315 operations; 1.3 current ops/sec; est completion in 3 hours 19 minutes [SCAN: Count=13, Max=2359295, Min=7188, Avg=887799.54, 90=2301951, 99=2359295, 99.9=2359295, 99.99=2359295] 
2025-02-01 03:31:20:665 400 sec: 322 operations; 0.7 current ops/sec; est completion in 3 hours 20 minutes [SCAN: Count=7, Max=2428927, Min=162560, Avg=1212790.86, 90=2207743, 99=2428927, 99.9=2428927, 99.99=2428927] 
2025-02-01 03:31:30:665 410 sec: 327 operations; 0.5 current ops/sec; est completion in 3 hours 22 minutes [SCAN: Count=5, Max=2500607, Min=1508352, Avg=2151833.6, 90=2500607, 99=2500607, 99.9=2500607, 99.99=2500607] 
2025-02-01 03:31:40:665 420 sec: 338 operations; 1.1 current ops/sec; est completion in 3 hours 20 minutes [SCAN: Count=11, Max=1926143, Min=123648, Avg=920712.73, 90=1787903, 99=1926143, 99.9=1926143, 99.99=1926143] 
2025-02-01 03:31:50:665 430 sec: 350 operations; 1.2 current ops/sec; est completion in 3 hours 17 minutes [SCAN: Count=12, Max=2306047, Min=308224, Avg=880832, 90=2273279, 99=2306047, 99.9=2306047, 99.99=2306047] 
2025-02-01 03:32:00:665 440 sec: 358 operations; 0.8 current ops/sec; est completion in 3 hours 17 minutes [SCAN: Count=8, Max=2012159, Min=4476, Avg=1228271.75, 90=1754111, 99=2012159, 99.9=2012159, 99.99=2012159] 
2025-02-01 03:32:10:665 450 sec: 368 operations; 1 current ops/sec; est completion in 3 hours 16 minutes [SCAN: Count=10, Max=2275327, Min=410880, Avg=1033612.8, 90=1893375, 99=2275327, 99.9=2275327, 99.99=2275327] 
2025-02-01 03:32:20:665 460 sec: 376 operations; 0.8 current ops/sec; est completion in 3 hours 16 minutes [SCAN: Count=8, Max=2523135, Min=37632, Avg=1213858, 90=2318335, 99=2523135, 99.9=2523135, 99.99=2523135] 
2025-02-01 03:32:30:665 470 sec: 381 operations; 0.5 current ops/sec; est completion in 3 hours 17 minutes [SCAN: Count=5, Max=2422783, Min=716800, Avg=1615718.4, 90=2422783, 99=2422783, 99.9=2422783, 99.99=2422783] 
2025-02-01 03:32:40:665 480 sec: 394 operations; 1.3 current ops/sec; est completion in 3 hours 15 minutes [SCAN: Count=13, Max=2625535, Min=12984, Avg=889183.08, 90=1757183, 99=2625535, 99.9=2625535, 99.99=2625535] 
2025-02-01 03:32:50:665 490 sec: 403 operations; 0.9 current ops/sec; est completion in 3 hours 14 minutes [SCAN: Count=9, Max=2641919, Min=3028, Avg=1074906.33, 90=2367487, 99=2641919, 99.9=2641919, 99.99=2641919] 
2025-02-01 03:33:00:665 500 sec: 413 operations; 1 current ops/sec; est completion in 3 hours 13 minutes [SCAN: Count=10, Max=1799167, Min=24992, Avg=986986.4, 90=1531903, 99=1799167, 99.9=1799167, 99.99=1799167] 
2025-02-01 03:33:10:665 510 sec: 428 operations; 1.5 current ops/sec; est completion in 3 hours 10 minutes [SCAN: Count=15, Max=2152447, Min=4116, Avg=681589.33, 90=1776639, 99=2152447, 99.9=2152447, 99.99=2152447] 
2025-02-01 03:33:20:665 520 sec: 438 operations; 1 current ops/sec; est completion in 3 hours 9 minutes [SCAN: Count=10, Max=2568191, Min=1434, Avg=1091058.6, 90=2557951, 99=2568191, 99.9=2568191, 99.99=2568191] 
2025-02-01 03:33:30:665 530 sec: 449 operations; 1.1 current ops/sec; est completion in 3 hours 7 minutes [SCAN: Count=11, Max=2092031, Min=34432, Avg=881973.82, 90=1801215, 99=2092031, 99.9=2092031, 99.99=2092031] 
2025-02-01 03:33:40:665 540 sec: 457 operations; 0.8 current ops/sec; est completion in 3 hours 7 minutes [SCAN: Count=8, Max=2028543, Min=115136, Avg=1067788, 90=1599487, 99=2028543, 99.9=2028543, 99.99=2028543] 
2025-02-01 03:33:50:665 550 sec: 467 operations; 1 current ops/sec; est completion in 3 hours 7 minutes [SCAN: Count=10, Max=2660351, Min=11344, Avg=1071559.6, 90=2433023, 99=2660351, 99.9=2660351, 99.99=2660351] 
2025-02-01 03:34:00:665 560 sec: 476 operations; 0.9 current ops/sec; est completion in 3 hours 6 minutes [SCAN: Count=9, Max=2215935, Min=343552, Avg=1261496.89, 90=1908735, 99=2215935, 99.9=2215935, 99.99=2215935] 
2025-02-01 03:34:10:665 570 sec: 481 operations; 0.5 current ops/sec; est completion in 3 hours 8 minutes [SCAN: Count=5, Max=2527231, Min=1263616, Avg=1829171.2, 90=2527231, 99=2527231, 99.9=2527231, 99.99=2527231] 
2025-02-01 03:34:20:665 580 sec: 490 operations; 0.9 current ops/sec; est completion in 3 hours 7 minutes [SCAN: Count=9, Max=2445311, Min=249216, Avg=1145422.22, 90=2433023, 99=2445311, 99.9=2445311, 99.99=2445311] 
2025-02-01 03:34:30:665 590 sec: 499 operations; 0.9 current ops/sec; est completion in 3 hours 7 minutes [SCAN: Count=9, Max=2158591, Min=35552, Avg=1123781.33, 90=1958911, 99=2158591, 99.9=2158591, 99.99=2158591] 
2025-02-01 03:34:40:665 600 sec: 508 operations; 0.9 current ops/sec; est completion in 3 hours 6 minutes [SCAN: Count=9, Max=1867775, Min=15096, Avg=1009279.56, 90=1611775, 99=1867775, 99.9=1867775, 99.99=1867775] 
2025-02-01 03:34:50:665 610 sec: 520 operations; 1.2 current ops/sec; est completion in 3 hours 5 minutes [SCAN: Count=12, Max=1798143, Min=14248, Avg=791308, 90=1418239, 99=1798143, 99.9=1798143, 99.99=1798143] 
2025-02-01 03:35:00:665 620 sec: 531 operations; 1.1 current ops/sec; est completion in 3 hours 4 minutes [SCAN: Count=11, Max=2273279, Min=20176, Avg=993960, 90=1853439, 99=2273279, 99.9=2273279, 99.99=2273279] 
2025-02-01 03:35:10:665 630 sec: 541 operations; 1 current ops/sec; est completion in 3 hours 3 minutes [SCAN: Count=10, Max=2414591, Min=26432, Avg=989786.4, 90=2179071, 99=2414591, 99.9=2414591, 99.99=2414591] 
