2025-02-01 02:43:28:537 350 sec: 306 operations; 1.3 current ops/sec; est completion in 3 hours 4 minutes [SCAN: Count=13, Max=1490943, Min=5624, Avg=771567.08, 90=1366015, 99=1490943, 99.9=1490943, 99.99=1490943] 
2025-02-01 02:43:38:537 360 sec: 312 operations; 0.6 current ops/sec; est completion in 3 hours 6 minutes [SCAN: Count=6, Max=2629631, Min=766976, Avg=1749376, 90=2521087, 99=2629631, 99.9=2629631, 99.99=2629631] 
2025-02-01 02:43:48:537 370 sec: 324 operations; 1.2 current ops/sec; est completion in 3 hours 4 minutes [SCAN: Count=12, Max=2385919, Min=13208, Avg=829951.67, 90=1997823, 99=2385919, 99.9=2385919, 99.99=2385919] 
2025-02-01 02:43:58:537 380 sec: 335 operations; 1.1 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=11, Max=1747967, Min=11264, Avg=934283.64, 90=1535999, 99=1747967, 99.9=1747967, 99.99=1747967] 
2025-02-01 02:44:08:537 390 sec: 344 operations; 0.9 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=9, Max=2627583, Min=4312, Avg=910305.56, 90=2494463, 99=2627583, 99.9=2627583, 99.99=2627583] 
2025-02-01 02:44:18:537 400 sec: 354 operations; 1 current ops/sec; est completion in 3 hours 1 minute [SCAN: Count=10, Max=2613247, Min=7812, Avg=1161859.4, 90=2521087, 99=2613247, 99.9=2613247, 99.99=2613247] 
2025-02-01 02:44:28:537 410 sec: 361 operations; 0.7 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=7, Max=2605055, Min=21904, Avg=1284876.57, 90=2269183, 99=2605055, 99.9=2605055, 99.99=2605055] 
2025-02-01 02:44:38:537 420 sec: 369 operations; 0.8 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=8, Max=2547711, Min=6936, Avg=1142498.75, 90=2461695, 99=2547711, 99.9=2547711, 99.99=2547711] 
2025-02-01 02:44:48:537 430 sec: 378 operations; 0.9 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=9, Max=2588671, Min=110016, Avg=1319669.33, 90=2488319, 99=2588671, 99.9=2588671, 99.99=2588671] 
2025-02-01 02:44:58:537 440 sec: 387 operations; 0.9 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=9, Max=1951743, Min=12944, Avg=1011228, 90=1774591, 99=1951743, 99.9=1951743, 99.99=1951743] 
2025-02-01 02:45:08:537 450 sec: 398 operations; 1.1 current ops/sec; est completion in 3 hours [SCAN: Count=11, Max=2609151, Min=1932, Avg=924371.27, 90=2586623, 99=2609151, 99.9=2609151, 99.99=2609151] 
2025-02-01 02:45:18:537 460 sec: 409 operations; 1.1 current ops/sec; est completion in 2 hours 59 minutes [SCAN: Count=11, Max=2471935, Min=11120, Avg=956782.18, 90=2177023, 99=2471935, 99.9=2471935, 99.99=2471935] 
2025-02-01 02:45:28:537 470 sec: 417 operations; 0.8 current ops/sec; est completion in 3 hours [SCAN: Count=8, Max=2226175, Min=67392, Avg=1119852, 90=1693695, 99=2226175, 99.9=2226175, 99.99=2226175] 
2025-02-01 02:45:38:537 480 sec: 430 operations; 1.3 current ops/sec; est completion in 2 hours 58 minutes [SCAN: Count=13, Max=2328575, Min=6832, Avg=834226.62, 90=2164735, 99=2328575, 99.9=2328575, 99.99=2328575] 
2025-02-01 02:45:48:537 490 sec: 440 operations; 1 current ops/sec; est completion in 2 hours 57 minutes [SCAN: Count=10, Max=2205695, Min=206720, Avg=1057734.4, 90=1807359, 99=2205695, 99.9=2205695, 99.99=2205695] 
2025-02-01 02:45:58:537 500 sec: 449 operations; 0.9 current ops/sec; est completion in 2 hours 57 minutes [SCAN: Count=9, Max=2637823, Min=203392, Avg=998976, 90=1891327, 99=2637823, 99.9=2637823, 99.99=2637823] 
2025-02-01 02:46:08:537 510 sec: 462 operations; 1.3 current ops/sec; est completion in 2 hours 55 minutes [SCAN: Count=13, Max=2061311, Min=8312, Avg=789776.31, 90=1866751, 99=2061311, 99.9=2061311, 99.99=2061311] 
2025-02-01 02:46:18:537 520 sec: 470 operations; 0.8 current ops/sec; est completion in 2 hours 55 minutes [SCAN: Count=8, Max=2392063, Min=166272, Avg=1329976, 90=2158591, 99=2392063, 99.9=2392063, 99.99=2392063] 
2025-02-01 02:46:28:537 530 sec: 479 operations; 0.9 current ops/sec; est completion in 2 hours 55 minutes [SCAN: Count=9, Max=2377727, Min=13992, Avg=909744.44, 90=1429503, 99=2377727, 99.9=2377727, 99.99=2377727] 
2025-02-01 02:46:38:537 540 sec: 492 operations; 1.3 current ops/sec; est completion in 2 hours 53 minutes [SCAN: Count=13, Max=2433023, Min=4780, Avg=911726.92, 90=2142207, 99=2433023, 99.9=2433023, 99.99=2433023] 
