2025-02-04 19:09:46:287 420 sec: 8681 operations; 18.6 current ops/sec; est completion in 22 days 9 hours [READ: Count=186, Max=611839, Min=1099, Avg=41143.88, 90=70143, 99=102207, 99.9=611839, 99.99=611839] 
2025-02-04 19:09:56:287 430 sec: 8685 operations; 0.4 current ops/sec; est completion in 22 days 21 hours [READ: Count=4, Max=4730879, Min=4396, Avg=2147781, 90=4730879, 99=4730879, 99.9=4730879, 99.99=4730879] 
2025-02-04 19:10:06:287 440 sec: 8688 operations; 0.3 current ops/sec; est completion in 23 days 10 hours [READ: Count=3, Max=4163583, Min=1631232, Avg=3014485.33, 90=4163583, 99=4163583, 99.9=4163583, 99.99=4163583] 
2025-02-04 19:10:16:287 450 sec: 8692 operations; 0.4 current ops/sec; est completion in 23 days 23 hours [READ: Count=4, Max=5251071, Min=120576, Avg=2932040, 90=5251071, 99=5251071, 99.9=5251071, 99.99=5251071] 
2025-02-04 19:10:26:287 460 sec: 8934 operations; 24.2 current ops/sec; est completion in 23 days 19 hours [READ: Count=242, Max=3946495, Min=1239, Avg=53563.66, 90=68991, 99=202495, 99.9=3946495, 99.99=3946495] 
2025-02-04 19:10:36:287 470 sec: 9220 operations; 28.6 current ops/sec; est completion in 23 days 14 hours [READ: Count=286, Max=115647, Min=1257, Avg=34929.93, 90=64095, 99=103231, 99.9=115647, 99.99=115647] 
2025-02-04 19:10:46:287 480 sec: 9475 operations; 25.5 current ops/sec; est completion in 23 days 10 hours [READ: Count=255, Max=118719, Min=1247, Avg=39099.88, 90=74751, 99=98815, 99.9=118719, 99.99=118719] 
2025-02-04 19:10:56:287 490 sec: 9757 operations; 28.2 current ops/sec; est completion in 23 days 5 hours [READ: Count=282, Max=167167, Min=1183, Avg=35556.63, 90=68095, 99=91583, 99.9=167167, 99.99=167167] 
2025-02-04 19:11:06:287 500 sec: 10006 operations; 24.9 current ops/sec; est completion in 23 days 3 hours [READ: Count=249, Max=133119, Min=1209, Avg=40191.01, 90=72447, 99=95615, 99.9=133119, 99.99=133119] 
2025-02-04 19:11:16:287 510 sec: 10268 operations; 26.2 current ops/sec; est completion in 22 days 23 hours [READ: Count=262, Max=185087, Min=1192, Avg=38051.6, 90=70463, 99=108671, 99.9=185087, 99.99=185087] 
2025-02-04 19:11:26:287 520 sec: 10531 operations; 26.3 current ops/sec; est completion in 22 days 20 hours [READ: Count=263, Max=281599, Min=1179, Avg=38039.07, 90=76799, 99=109951, 99.9=281599, 99.99=281599] 
2025-02-04 19:11:36:287 530 sec: 10825 operations; 29.4 current ops/sec; est completion in 22 days 15 hours [READ: Count=294, Max=174847, Min=1157, Avg=33967.28, 90=67519, 99=108607, 99.9=174847, 99.99=174847] 
2025-02-04 19:11:46:288 540 sec: 11121 operations; 29.6 current ops/sec; est completion in 22 days 11 hours [READ: Count=296, Max=107327, Min=1142, Avg=33854.32, 90=69503, 99=93119, 99.9=107327, 99.99=107327] 
2025-02-04 19:11:56:287 550 sec: 11307 operations; 18.6 current ops/sec; est completion in 22 days 12 hours [READ: Count=186, Max=407039, Min=1135, Avg=33702.37, 90=63871, 99=86335, 99.9=407039, 99.99=407039] 
2025-02-04 19:12:06:287 560 sec: 11310 operations; 0.3 current ops/sec; est completion in 22 days 21 hours [READ: Count=3, Max=5541887, Min=2353152, Avg=4170752, 90=5541887, 99=5541887, 99.9=5541887, 99.99=5541887] 
2025-02-04 19:12:16:287 570 sec: 11435 operations; 12.5 current ops/sec; est completion in 23 days 1 hour [READ: Count=125, Max=4628479, Min=1261, Avg=89570.48, 90=41471, 99=2410495, 99.9=4628479, 99.99=4628479] 
2025-02-04 19:12:26:287 580 sec: 11947 operations; 51.2 current ops/sec; est completion in 22 days 11 hours [READ: Count=512, Max=102591, Min=1108, Avg=19539.19, 90=37535, 99=63231, 99.9=81855, 99.99=102591] 
2025-02-04 19:12:36:287 590 sec: 12458 operations; 51.1 current ops/sec; est completion in 21 days 22 hours [READ: Count=511, Max=76095, Min=934, Avg=19329.12, 90=36383, 99=60575, 99.9=75839, 99.99=76095] 
2025-02-04 19:12:46:287 600 sec: 12969 operations; 51.1 current ops/sec; est completion in 21 days 9 hours [READ: Count=511, Max=183551, Min=1108, Avg=19801.36, 90=36383, 99=59679, 99.9=97919, 99.99=183551] 
2025-02-04 19:12:56:287 610 sec: 13481 operations; 51.2 current ops/sec; est completion in 20 days 22 hours [READ: Count=512, Max=74239, Min=1052, Avg=19471.98, 90=37759, 99=55359, 99.9=70335, 99.99=74239] 
2025-02-04 19:13:06:288 620 sec: 14014 operations; 53.3 current ops/sec; est completion in 20 days 11 hours [READ: Count=533, Max=74303, Min=892, Avg=18725.57, 90=35647, 99=49183, 99.9=66687, 99.99=74303] 
2025-02-04 19:13:16:287 630 sec: 14532 operations; 51.8 current ops/sec; est completion in 20 days 1 hour [READ: Count=518, Max=73087, Min=1159, Avg=19338.49, 90=35775, 99=61919, 99.9=68607, 99.99=73087] 
2025-02-04 19:13:26:287 640 sec: 15052 operations; 52 current ops/sec; est completion in 19 days 16 hours [READ: Count=520, Max=117823, Min=960, Avg=19204.24, 90=36703, 99=54879, 99.9=80447, 99.99=117823] 
2025-02-04 19:13:36:287 650 sec: 15570 operations; 51.8 current ops/sec; est completion in 19 days 7 hours [READ: Count=518, Max=131839, Min=1072, Avg=19262.94, 90=35199, 99=58975, 99.9=80831, 99.99=131839] 
2025-02-04 19:13:46:287 660 sec: 16122 operations; 55.2 current ops/sec; est completion in 18 days 22 hours [READ: Count=552, Max=87807, Min=1187, Avg=18146.97, 90=34495, 99=49759, 99.9=82815, 99.99=87807] 
2025-02-04 19:13:56:287 670 sec: 16666 operations; 54.4 current ops/sec; est completion in 18 days 14 hours [READ: Count=544, Max=86847, Min=966, Avg=18382.1, 90=35231, 99=52351, 99.9=71871, 99.99=86847] 
2025-02-04 19:14:06:287 680 sec: 17218 operations; 55.2 current ops/sec; est completion in 18 days 6 hours [READ: Count=552, Max=141183, Min=1171, Avg=18060.43, 90=36031, 99=53631, 99.9=75007, 99.99=141183] 
2025-02-04 19:14:16:287 690 sec: 17724 operations; 50.6 current ops/sec; est completion in 18 days [READ: Count=506, Max=82239, Min=953, Avg=19724.86, 90=36671, 99=51775, 99.9=81855, 99.99=82239] 
2025-02-04 19:14:26:287 700 sec: 18266 operations; 54.2 current ops/sec; est completion in 17 days 17 hours [READ: Count=542, Max=92799, Min=1168, Avg=18473.31, 90=36255, 99=53663, 99.9=72959, 99.99=92799] 
2025-02-04 19:14:36:287 710 sec: 18809 operations; 54.3 current ops/sec; est completion in 17 days 11 hours [READ: Count=543, Max=82431, Min=1019, Avg=18402.42, 90=35743, 99=50591, 99.9=68223, 99.99=82431] 
2025-02-04 19:14:46:287 720 sec: 19338 operations; 52.9 current ops/sec; est completion in 17 days 5 hours [READ: Count=529, Max=71999, Min=1085, Avg=18881.5, 90=36159, 99=52831, 99.9=66623, 99.99=71999] 
2025-02-04 19:14:56:287 730 sec: 19840 operations; 50.2 current ops/sec; est completion in 17 days [READ: Count=502, Max=143871, Min=1100, Avg=19912.22, 90=36895, 99=61599, 99.9=81599, 99.99=143871] 
2025-02-04 19:15:06:287 740 sec: 20376 operations; 53.6 current ops/sec; est completion in 16 days 19 hours [READ: Count=536, Max=75071, Min=1076, Avg=18656.76, 90=35423, 99=64607, 99.9=74495, 99.99=75071] 
2025-02-04 19:15:16:287 750 sec: 20909 operations; 53.3 current ops/sec; est completion in 16 days 14 hours [READ: Count=533, Max=72831, Min=1191, Avg=18774.3, 90=36447, 99=56159, 99.9=69503, 99.99=72831] 
2025-02-04 19:15:26:287 760 sec: 21395 operations; 48.6 current ops/sec; est completion in 16 days 10 hours [READ: Count=486, Max=91327, Min=1154, Avg=20566.19, 90=36255, 99=70207, 99.9=91327, 99.99=91327] 
2025-02-04 19:15:36:287 770 sec: 21923 operations; 52.8 current ops/sec; est completion in 16 days 6 hours [READ: Count=528, Max=192895, Min=1158, Avg=18898.08, 90=34687, 99=51519, 99.9=85439, 99.99=192895] 
2025-02-04 19:15:46:288 780 sec: 22469 operations; 54.6 current ops/sec; est completion in 16 days 1 hour [READ: Count=546, Max=93567, Min=1202, Avg=18298.76, 90=36095, 99=62495, 99.9=83839, 99.99=93567] 
2025-02-04 19:15:56:287 790 sec: 23043 operations; 57.4 current ops/sec; est completion in 15 days 20 hours [READ: Count=574, Max=72447, Min=1134, Avg=17409.51, 90=34943, 99=51967, 99.9=65023, 99.99=72447] 
